id,chart_template_id:id,code,name,user_type_id:id,reconcile
tw_2122-00-00,l10n_tw_chart_template,2122-00-00,持有供交易金融負債評價調整-流動,account.data_account_type_current_liabilities,FALSE
tw_2123-00-00,l10n_tw_chart_template,2123-00-00,原始認列時指定為透過損益按公允價值衡量之金融負債-流動,account.data_account_type_current_liabilities,FALSE
tw_2124-00-00,l10n_tw_chart_template,2124-00-00,原始認列時指定為透過損益按公允價值衡量之金融負債評價調整-流動,account.data_account_type_current_liabilities,FALSE
tw_2125-00-00,l10n_tw_chart_template,2125-00-00,避險之衍生金融負債-流動,account.data_account_type_current_liabilities,FALSE
tw_2130-00-00,l10n_tw_chart_template,2130-00-00,按攤銷後成本衡量之金融負債-流動,account.data_account_type_current_liabilities,FALSE
tw_2145-00-00,l10n_tw_chart_template,2145-00-00,以成本衡量之金融負債-流動,account.data_account_type_current_liabilities,FALSE
tw_2150-00-00,l10n_tw_chart_template,2150-00-00,應付票據,account.data_account_type_current_liabilities,TRUE
tw_2151-00-00,l10n_tw_chart_template,2151-00-00,應付票據,account.data_account_type_current_liabilities,TRUE
tw_2152-00-00,l10n_tw_chart_template,2152-00-00,其他應付票據,account.data_account_type_current_liabilities,FALSE
tw_2160-00-00,l10n_tw_chart_template,2160-00-00,應付票據-關係人,account.data_account_type_current_liabilities,FALSE
tw_2161-00-00,l10n_tw_chart_template,2161-00-00,應付票據-關係人,account.data_account_type_current_liabilities,FALSE
tw_2162-00-00,l10n_tw_chart_template,2162-00-00,其他應付票據-關係人,account.data_account_type_current_liabilities,FALSE
tw_2170-00-00,l10n_tw_chart_template,2170-00-00,應付帳款,account.data_account_type_current_liabilities,TRUE
tw_2171-00-00,l10n_tw_chart_template,2171-00-00,應付帳款,account.data_account_type_current_liabilities,TRUE
tw_2172-00-00,l10n_tw_chart_template,2172-00-00,暫估應付帳款,account.data_account_type_current_liabilities,FALSE
tw_2180-00-00,l10n_tw_chart_template,2180-00-00,應付帳款-關係人,account.data_account_type_current_liabilities,FALSE
tw_2181-00-00,l10n_tw_chart_template,2181-00-00,應付帳款-關係人,account.data_account_type_current_liabilities,FALSE
tw_2182-00-00,l10n_tw_chart_template,2182-00-00,暫估應付帳款-關係人,account.data_account_type_current_liabilities,FALSE
tw_2200-00-00,l10n_tw_chart_template,2200-00-00,其他應付款,account.data_account_type_current_liabilities,FALSE
tw_2201-00-00,l10n_tw_chart_template,2201-00-00,應付薪資,account.data_account_type_current_liabilities,FALSE
tw_2202-00-00,l10n_tw_chart_template,2202-00-00,應付租金,account.data_account_type_current_liabilities,FALSE
tw_2203-00-00,l10n_tw_chart_template,2203-00-00,應付利息,account.data_account_type_current_liabilities,FALSE
tw_2204-00-00,l10n_tw_chart_template,2204-00-00,暫估應付費用,account.data_account_type_current_liabilities,FALSE
tw_2205-00-00,l10n_tw_chart_template,2205-00-00,應付退休金費用,account.data_account_type_current_liabilities,FALSE
tw_2206-00-00,l10n_tw_chart_template,2206-00-00,應付員工紅利,account.data_account_type_current_liabilities,FALSE
tw_2207-00-00,l10n_tw_chart_template,2207-00-00,應付董監事酬勞,account.data_account_type_current_liabilities,FALSE
tw_2209-00-00,l10n_tw_chart_template,2209-00-00,其他應付費用,account.data_account_type_current_liabilities,FALSE
tw_2212-00-00,l10n_tw_chart_template,2212-00-00,應付土地房屋款,account.data_account_type_current_liabilities,FALSE
tw_2213-00-00,l10n_tw_chart_template,2213-00-00,應付設備款,account.data_account_type_current_liabilities,FALSE
tw_2214-00-00,l10n_tw_chart_template,2214-00-00,銷項稅額,account.data_account_type_current_liabilities,FALSE
tw_2215-00-00,l10n_tw_chart_template,2215-00-00,應付營業稅,account.data_account_type_current_liabilities,FALSE
tw_2216-00-00,l10n_tw_chart_template,2216-00-00,應付股利,account.data_account_type_current_liabilities,FALSE
tw_2219-00-00,l10n_tw_chart_template,2219-00-00,其他應付款-其他,account.data_account_type_current_liabilities,FALSE
tw_2220-00-00,l10n_tw_chart_template,2220-00-00,其他應付款項-關係人,account.data_account_type_current_liabilities,FALSE
tw_2220-01-00,l10n_tw_chart_template,2220-01-00,其他應付款項-關係人,account.data_account_type_current_liabilities,FALSE
tw_2230-00-00,l10n_tw_chart_template,2230-00-00,當期所得稅負債,account.data_account_type_current_liabilities,FALSE
tw_2299-00-00,l10n_tw_chart_template,2299-00-00,代收款-關係人,account.data_account_type_current_liabilities,FALSE
tw_2299-01-00,l10n_tw_chart_template,2299-01-00,代收款-關係人,account.data_account_type_current_liabilities,FALSE
tw_2300-00-00,l10n_tw_chart_template,2300-00-00,其他流動負債,account.data_account_type_current_liabilities,FALSE
tw_2305-00-00,l10n_tw_chart_template,2305-00-00,其他金融負債-流動,account.data_account_type_current_liabilities,FALSE
tw_2310-00-00,l10n_tw_chart_template,2310-00-00,預收款項,account.data_account_type_current_liabilities,FALSE
tw_2311-00-00,l10n_tw_chart_template,2311-00-00,預收貨款,account.data_account_type_current_liabilities,FALSE
tw_2312-00-00,l10n_tw_chart_template,2312-00-00,貨到未付款,account.data_account_type_current_liabilities,FALSE
tw_2313-00-00,l10n_tw_chart_template,2313-00-00,預收收入∕遞延收入,account.data_account_type_current_liabilities,FALSE
tw_2314-00-00,l10n_tw_chart_template,2314-00-00,預收股本,account.data_account_type_current_liabilities,FALSE
tw_2315-00-00,l10n_tw_chart_template,2315-00-00,其他預收款,account.data_account_type_current_liabilities,FALSE
tw_2320-00-00,l10n_tw_chart_template,2320-00-00,一年或一營業週期內到期長期負債,account.data_account_type_current_liabilities,FALSE
tw_2322-00-00,l10n_tw_chart_template,2322-00-00,一年或一營業週期內到期長期借款,account.data_account_type_current_liabilities,FALSE
tw_2330-00-00,l10n_tw_chart_template,2330-00-00,暫收款,account.data_account_type_current_liabilities,FALSE
tw_2335-00-00,l10n_tw_chart_template,2335-00-00,代收款,account.data_account_type_current_liabilities,FALSE
tw_2335-01-00,l10n_tw_chart_template,2335-01-00,代收款-所得稅,account.data_account_type_current_liabilities,FALSE
tw_2335-02-00,l10n_tw_chart_template,2335-02-00,代收款-勞保費,account.data_account_type_current_liabilities,FALSE
tw_2335-03-00,l10n_tw_chart_template,2335-03-00,代收款-健保費,account.data_account_type_current_liabilities,FALSE
tw_2335-04-00,l10n_tw_chart_template,2335-04-00,代收款-退休金自提,account.data_account_type_current_liabilities,FALSE
tw_2335-09-00,l10n_tw_chart_template,2335-09-00,代收款-其它,account.data_account_type_current_liabilities,FALSE
tw_2340-00-00,l10n_tw_chart_template,2340-00-00,遞延兌換利益,account.data_account_type_current_liabilities,FALSE
tw_2355-00-00,l10n_tw_chart_template,2355-00-00,應付租賃款-流動,account.data_account_type_current_liabilities,FALSE
tw_2399-00-00,l10n_tw_chart_template,2399-00-00,其他流動負債-其他,account.data_account_type_current_liabilities,FALSE
tw_2500-00-00,l10n_tw_chart_template,2500-00-00,透過損益按公允價值衡量之金融負債-非流動,account.data_account_type_non_current_liabilities,FALSE
tw_2501-00-00,l10n_tw_chart_template,2501-00-00,持有供交易金融負債-非流動,account.data_account_type_non_current_liabilities,FALSE
tw_2502-00-00,l10n_tw_chart_template,2502-00-00,持有供交易金融負債評價調整-非流動,account.data_account_type_non_current_liabilities,FALSE
tw_2503-00-00,l10n_tw_chart_template,2503-00-00,原始認列時指定為透過損益按公允價值衡量之金融負債-非流動,account.data_account_type_non_current_liabilities,FALSE
tw_2504-00-00,l10n_tw_chart_template,2504-00-00,原始認列時指定為透過損益按公允價值衡量之金融負債評價調整-非流動,account.data_account_type_non_current_liabilities,TRUE
tw_2510-00-00,l10n_tw_chart_template,2510-00-00,避險之衍生金融負債-非流動,account.data_account_type_non_current_liabilities,TRUE
tw_2520-00-00,l10n_tw_chart_template,2520-00-00,按攤銷後成本衡量之金融負債-非流動,account.data_account_type_non_current_liabilities,FALSE
tw_2525-00-00,l10n_tw_chart_template,2525-00-00,以成本衡量之金融負債-非流動,account.data_account_type_non_current_liabilities,FALSE
tw_2530-00-00,l10n_tw_chart_template,2530-00-00,應付公司債,account.data_account_type_non_current_liabilities,FALSE
tw_2531-00-00,l10n_tw_chart_template,2531-00-00,應付公司債,account.data_account_type_non_current_liabilities,FALSE
tw_2532-00-00,l10n_tw_chart_template,2532-00-00,應付公司債溢(折)價,account.data_account_type_non_current_liabilities,TRUE
tw_2540-00-00,l10n_tw_chart_template,2540-00-00,長期借款,account.data_account_type_non_current_liabilities,TRUE
tw_2541-00-00,l10n_tw_chart_template,2541-00-00,銀行長期借款,account.data_account_type_non_current_liabilities,TRUE
tw_2542-00-00,l10n_tw_chart_template,2542-00-00,其他長期借款,account.data_account_type_non_current_liabilities,FALSE
tw_2543-00-00,l10n_tw_chart_template,2543-00-00,分期償付之借款,account.data_account_type_non_current_liabilities,FALSE
tw_2550-00-00,l10n_tw_chart_template,2550-00-00,負債準備-非流動,account.data_account_type_non_current_liabilities,FALSE
tw_2551-00-00,l10n_tw_chart_template,2551-00-00,員工福利負債準備-非流動,account.data_account_type_non_current_liabilities,FALSE
tw_2552-00-00,l10n_tw_chart_template,2552-00-00,保固之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_2553-00-00,l10n_tw_chart_template,2553-00-00,重組之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_2554-00-00,l10n_tw_chart_template,2554-00-00,有待法律程序決定之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_2555-00-00,l10n_tw_chart_template,2555-00-00,虧損性合約之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_2556-00-00,l10n_tw_chart_template,2556-00-00,除役、復原及修復成本之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_2557-00-00,l10n_tw_chart_template,2557-00-00,保證合約之長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_2559-00-00,l10n_tw_chart_template,2559-00-00,其他長期負債準備,account.data_account_type_non_current_liabilities,FALSE
tw_2570-00-00,l10n_tw_chart_template,2570-00-00,遞延所得稅負債,account.data_account_type_non_current_liabilities,FALSE
tw_2571-00-00,l10n_tw_chart_template,2571-00-00,遞延所得稅負債-土地增值稅,account.data_account_type_non_current_liabilities,FALSE
tw_2572-00-00,l10n_tw_chart_template,2572-00-00,遞延所得稅負債-所得稅,account.data_account_type_non_current_liabilities,FALSE
tw_2573-00-00,l10n_tw_chart_template,2573-00-00,遞延所得稅負債-其他,account.data_account_type_non_current_liabilities,FALSE
tw_2600-00-00,l10n_tw_chart_template,2600-00-00,其他非流動負債,account.data_account_type_non_current_liabilities,FALSE
tw_2640-00-00,l10n_tw_chart_template,2640-00-00,應計退休金負債,account.data_account_type_non_current_liabilities,FALSE
tw_2645-00-00,l10n_tw_chart_template,2645-00-00,存入保證金,account.data_account_type_non_current_liabilities,FALSE
tw_2655-00-00,l10n_tw_chart_template,2655-00-00,股東往來,account.data_account_type_non_current_liabilities,FALSE
tw_2660-00-00,l10n_tw_chart_template,2660-00-00,遞延貸項-聯屬公司間利益,account.data_account_type_non_current_liabilities,FALSE
tw_2670-00-00,l10n_tw_chart_template,2670-00-00,其他非流動負債-其他,account.data_account_type_non_current_liabilities,FALSE
tw_2690-00-00,l10n_tw_chart_template,2690-00-00,內部往來-負債,account.data_account_type_non_current_liabilities,FALSE
tw_2931-00-00,l10n_tw_chart_template,2931-00-00,存入保證票據,account.data_account_type_non_current_liabilities,FALSE
tw_2941-00-00,l10n_tw_chart_template,2941-00-00,應付保證票據,account.data_account_type_non_current_liabilities,FALSE
tw_2981-00-00,l10n_tw_chart_template,2981-00-00,退休金準備,account.data_account_type_non_current_liabilities,FALSE
tw_3100-00-00,l10n_tw_chart_template,3100-00-00,股本,account.data_account_type_equity,FALSE
tw_3110-00-00,l10n_tw_chart_template,3110-00-00,普通股股本,account.data_account_type_equity,FALSE
tw_3120-00-00,l10n_tw_chart_template,3120-00-00,特別股股本,account.data_account_type_equity,FALSE
tw_3200-00-00,l10n_tw_chart_template,3200-00-00,資本公積,account.data_account_type_equity,FALSE
tw_3210-00-00,l10n_tw_chart_template,3210-00-00,資本公積-發行溢價,account.data_account_type_equity,FALSE
tw_3211-00-00,l10n_tw_chart_template,3211-00-00,資本公積-普通股股票溢價,account.data_account_type_equity,FALSE
tw_3212-00-00,l10n_tw_chart_template,3212-00-00,資本公積-特別股股票溢價,account.data_account_type_equity,FALSE
tw_3220-00-00,l10n_tw_chart_template,3220-00-00,資本公積-庫藏股票交易,account.data_account_type_equity,FALSE
tw_3230-00-00,l10n_tw_chart_template,3230-00-00,資本公積-取得或處分子公司股權價格與帳面價值差額,account.data_account_type_equity,FALSE
tw_3240-00-00,l10n_tw_chart_template,3240-00-00,資本公積-處分資產增益,account.data_account_type_equity,FALSE
tw_3260-00-00,l10n_tw_chart_template,3260-00-00,資本公積-採權益法認列關聯企業及合資企業股權淨值之變動數,account.data_account_type_equity,FALSE
tw_3265-00-00,l10n_tw_chart_template,3265-00-00,資本公積-採權益法認列子公司、關聯企業及合資企業股權淨值之變動數,account.data_account_type_equity,FALSE
tw_3270-00-00,l10n_tw_chart_template,3270-00-00,資本公積-合併溢額,account.data_account_type_equity,FALSE
tw_3271-00-00,l10n_tw_chart_template,3271-00-00,資本公積-員工認股權,account.data_account_type_equity,FALSE
tw_3272-00-00,l10n_tw_chart_template,3272-00-00,資本公積-認股權,account.data_account_type_equity,FALSE
tw_3280-00-00,l10n_tw_chart_template,3280-00-00,資本公積-其他,account.data_account_type_equity,FALSE
tw_3281-00-00,l10n_tw_chart_template,3281-00-00,資本公積-轉換公司債應付利息補償金,account.data_account_type_equity,FALSE
tw_3282-00-00,l10n_tw_chart_template,3282-00-00,資本公積-其他,account.data_account_type_equity,FALSE
tw_3300-00-00,l10n_tw_chart_template,3300-00-00,保留盈餘,account.data_account_type_equity,FALSE
tw_3310-00-00,l10n_tw_chart_template,3310-00-00,法定盈餘公積,account.data_account_type_equity,FALSE
tw_3320-00-00,l10n_tw_chart_template,3320-00-00,特別盈餘公積,account.data_account_type_equity,FALSE
tw_3350-00-00,l10n_tw_chart_template,3350-00-00,未分配盈餘(或待彌補虧損),account.data_account_type_equity,FALSE
tw_3351-00-00,l10n_tw_chart_template,3351-00-00,累積盈虧,account.data_account_type_equity,FALSE
tw_3352-00-00,l10n_tw_chart_template,3352-00-00,前期損益調整,account.data_account_type_equity,FALSE
tw_3353-00-00,l10n_tw_chart_template,3353-00-00,本期損益,account.data_account_type_equity,FALSE
tw_3400-00-00,l10n_tw_chart_template,3400-00-00,其他權益,account.data_account_type_equity,FALSE
tw_3410-00-00,l10n_tw_chart_template,3410-00-00,國外營運機構財務報表換算之兌換差額,account.data_account_type_equity,FALSE
tw_3420-00-00,l10n_tw_chart_template,3420-00-00,透過其他綜合損益按公允價值衡量之權益工具投資利益(損失),account.data_account_type_equity,FALSE
tw_3425-00-00,l10n_tw_chart_template,3425-00-00,備供出售金融資產未實現損益,account.data_account_type_equity,FALSE
tw_3430-00-00,l10n_tw_chart_template,3430-00-00,現金流量避險中屬有效避險部分之避險工具利益(損失),account.data_account_type_equity,FALSE
tw_3435-00-00,l10n_tw_chart_template,3435-00-00,國外營運機構淨投資避險中屬有效避險部分之避險工具利益(損失),account.data_account_type_equity,FALSE
tw_3460-00-00,l10n_tw_chart_template,3460-00-00,重估增值,account.data_account_type_equity,FALSE
tw_3470-00-00,l10n_tw_chart_template,3470-00-00,與待出售非流動資產直接相關之權益,account.data_account_type_equity,FALSE
tw_3480-00-00,l10n_tw_chart_template,3480-00-00,採用權益法之關聯企業及合資之其他權益份額,account.data_account_type_equity,FALSE
tw_3485-00-00,l10n_tw_chart_template,3485-00-00,採用權益法之子公司、關聯企業及合資之其他權益份額,account.data_account_type_equity,FALSE
tw_3490-00-00,l10n_tw_chart_template,3490-00-00,其他權益-其他,account.data_account_type_equity,FALSE
tw_3500-00-00,l10n_tw_chart_template,3500-00-00,庫藏股票,account.data_account_type_equity,FALSE
tw_3600-00-00,l10n_tw_chart_template,3600-00-00,非控制權益,account.data_account_type_equity,FALSE
tw_3998-00-00,l10n_tw_chart_template,3998-00-00,預收股款(股東權益項下)之約當發行股數,account.data_account_type_equity,FALSE
tw_3999-00-00,l10n_tw_chart_template,3999-00-00,母公司暨子公司所持有之母公司庫藏股股數(單位:股),account.data_account_type_equity,FALSE
tw_4100-00-00,l10n_tw_chart_template,4100-00-00,銷貨收入,account.data_account_type_revenue,FALSE
tw_4110-00-00,l10n_tw_chart_template,4110-00-00,銷貨收入,account.data_account_type_revenue,FALSE
tw_4111-00-00,l10n_tw_chart_template,4111-00-00,銷貨收入,account.data_account_type_revenue,FALSE
tw_4170-00-00,l10n_tw_chart_template,4170-00-00,銷貨退回,account.data_account_type_revenue,FALSE
tw_4190-00-00,l10n_tw_chart_template,4190-00-00,銷貨折讓,account.data_account_type_revenue,FALSE
tw_4800-00-00,l10n_tw_chart_template,4800-00-00,其他營業收入,account.data_account_type_revenue,FALSE
tw_4881-00-00,l10n_tw_chart_template,4881-00-00,其他營業收入,account.data_account_type_revenue,FALSE
tw_4889-00-00,l10n_tw_chart_template,4889-00-00,其他營業收入折讓,account.data_account_type_revenue,FALSE
tw_5110-00-00,l10n_tw_chart_template,5110-00-00,銷貨成本,account.data_account_type_expenses,FALSE
tw_5111-00-00,l10n_tw_chart_template,5111-00-00,銷貨成本,account.data_account_type_expenses,FALSE
tw_5112-00-00,l10n_tw_chart_template,5112-00-00,銷貨成本-調整,account.data_account_type_expenses,FALSE
tw_5310-00-00,l10n_tw_chart_template,5310-00-00,直接人工,account.data_account_type_expenses,FALSE
tw_5311-00-00,l10n_tw_chart_template,5311-00-00,直接人工-薪資費用,account.data_account_type_expenses,FALSE
tw_5312-00-00,l10n_tw_chart_template,5312-00-00,直接人工-加班費用,account.data_account_type_expenses,FALSE
tw_5314-00-00,l10n_tw_chart_template,5314-00-00,直接人工-春節獎金及節金,account.data_account_type_expenses,FALSE
tw_5315-00-00,l10n_tw_chart_template,5315-00-00,直接人工-績效獎金,account.data_account_type_expenses,FALSE
tw_5399-00-00,l10n_tw_chart_template,5399-00-00,己分攤直接人工,account.data_account_type_expenses,FALSE
tw_5399-01-00,l10n_tw_chart_template,5399-01-00,己分攤直接人工,account.data_account_type_expenses,FALSE
tw_5400-00-00,l10n_tw_chart_template,5400-00-00,製造費用,account.data_account_type_expenses,FALSE
tw_5410-01-00,l10n_tw_chart_template,5410-01-00,製-間接人工,account.data_account_type_expenses,FALSE
tw_5410-02-00,l10n_tw_chart_template,5410-02-00,製-加班費,account.data_account_type_expenses,FALSE
tw_5410-03-00,l10n_tw_chart_template,5410-03-00,製-加班費應稅,account.data_account_type_expenses,FALSE
tw_5410-04-00,l10n_tw_chart_template,5410-04-00,製-春節獎金及節金,account.data_account_type_expenses,FALSE
tw_5410-09-00,l10n_tw_chart_template,5410-09-00,製-董監事車馬費,account.data_account_type_expenses,FALSE
tw_5411-01-00,l10n_tw_chart_template,5411-01-00,製-辦公室租金,account.data_account_type_expenses,FALSE
tw_5411-02-00,l10n_tw_chart_template,5411-02-00,製-員工宿舍租金,account.data_account_type_expenses,FALSE
tw_5411-03-00,l10n_tw_chart_template,5411-03-00,製-設備租金,account.data_account_type_expenses,FALSE
tw_5412-01-00,l10n_tw_chart_template,5412-01-00,製-文具用品,account.data_account_type_expenses,FALSE
tw_5413-01-00,l10n_tw_chart_template,5413-01-00,製-國內差旅費,account.data_account_type_expenses,FALSE
tw_5413-02-00,l10n_tw_chart_template,5413-02-00,製-國外差旅費,account.data_account_type_expenses,FALSE
tw_5413-03-00,l10n_tw_chart_template,5413-03-00,製-交通費,account.data_account_type_expenses,FALSE
tw_5414-01-00,l10n_tw_chart_template,5414-01-00,製-運費,account.data_account_type_expenses,FALSE
tw_5415-01-00,l10n_tw_chart_template,5415-01-00,製-郵費,account.data_account_type_expenses,FALSE
tw_5415-02-00,l10n_tw_chart_template,5415-02-00,製-電話費,account.data_account_type_expenses,FALSE
tw_5416-01-00,l10n_tw_chart_template,5416-01-00,製-修繕費,account.data_account_type_expenses,FALSE
tw_5417-01-00,l10n_tw_chart_template,5417-01-00,製-廣告費,account.data_account_type_expenses,FALSE
tw_5417-02-00,l10n_tw_chart_template,5417-02-00,製-參展費,account.data_account_type_expenses,FALSE
tw_5417-03-00,l10n_tw_chart_template,5417-03-00,製-推廣費,account.data_account_type_expenses,FALSE
tw_5418-01-00,l10n_tw_chart_template,5418-01-00,製-水費,account.data_account_type_expenses,FALSE
tw_5418-02-00,l10n_tw_chart_template,5418-02-00,製-電費,account.data_account_type_expenses,FALSE
tw_5418-03-00,l10n_tw_chart_template,5418-03-00,製-燃料費,account.data_account_type_expenses,FALSE
tw_5419-01-00,l10n_tw_chart_template,5419-01-00,製-勞保費,account.data_account_type_expenses,FALSE
tw_5419-02-00,l10n_tw_chart_template,5419-02-00,製-健保費,account.data_account_type_expenses,FALSE
tw_5419-03-00,l10n_tw_chart_template,5419-03-00,製-人身保險費,account.data_account_type_expenses,FALSE
tw_5419-04-00,l10n_tw_chart_template,5419-04-00,製-產物保險費,account.data_account_type_expenses,FALSE
tw_5420-01-00,l10n_tw_chart_template,5420-01-00,製-交際費,account.data_account_type_expenses,FALSE
tw_5421-01-00,l10n_tw_chart_template,5421-01-00,製-捐贈,account.data_account_type_expenses,FALSE
tw_5422-01-00,l10n_tw_chart_template,5422-01-00,製-稅捐,account.data_account_type_expenses,FALSE
tw_5423-01-00,l10n_tw_chart_template,5423-01-00,製-呆帳損失,account.data_account_type_expenses,FALSE
tw_5424-01-00,l10n_tw_chart_template,5424-01-00,製-折舊,account.data_account_type_expenses,FALSE
tw_5425-01-00,l10n_tw_chart_template,5425-01-00,製-各項攤提,account.data_account_type_expenses,FALSE
tw_5426-01-00,l10n_tw_chart_template,5426-01-00,製-加工費,account.data_account_type_expenses,FALSE
tw_5427-01-00,l10n_tw_chart_template,5427-01-00,製-伙食費,account.data_account_type_expenses,FALSE
tw_5428-01-00,l10n_tw_chart_template,5428-01-00,製-職工福利,account.data_account_type_expenses,FALSE
tw_5429-01-00,l10n_tw_chart_template,5429-01-00,製-研發費,account.data_account_type_expenses,FALSE
tw_5430-01-00,l10n_tw_chart_template,5430-01-00,製-佣金支出,account.data_account_type_expenses,FALSE
tw_5431-01-00,l10n_tw_chart_template,5431-01-00,製-訓練費,account.data_account_type_expenses,FALSE
tw_5432-01-00,l10n_tw_chart_template,5432-01-00,製-進口費用,account.data_account_type_expenses,FALSE
tw_5432-02-00,l10n_tw_chart_template,5432-02-00,製-出口費用,account.data_account_type_expenses,FALSE
tw_5433-01-00,l10n_tw_chart_template,5433-01-00,製-保全費,account.data_account_type_expenses,FALSE
tw_5434-01-00,l10n_tw_chart_template,5434-01-00,製-退休金,account.data_account_type_expenses,FALSE
tw_5435-01-00,l10n_tw_chart_template,5435-01-00,製-會計師費用,account.data_account_type_expenses,FALSE
tw_5435-02-00,l10n_tw_chart_template,5435-02-00,製-律師費用,account.data_account_type_expenses,FALSE
tw_5435-05-00,l10n_tw_chart_template,5435-05-00,製-其他勞務費用,account.data_account_type_expenses,FALSE
tw_5436-01-00,l10n_tw_chart_template,5436-01-00,製-銷售獎金,account.data_account_type_expenses,FALSE
tw_5436-02-00,l10n_tw_chart_template,5436-02-00,製-優惠毛利,account.data_account_type_expenses,FALSE
tw_5436-03-00,l10n_tw_chart_template,5436-03-00,製-上架費,account.data_account_type_expenses,FALSE
tw_5436-04-00,l10n_tw_chart_template,5436-04-00,製-物流費,account.data_account_type_expenses,FALSE
tw_5436-05-00,l10n_tw_chart_template,5436-05-00,製-促銷費,account.data_account_type_expenses,FALSE
tw_5437-01-00,l10n_tw_chart_template,5437-01-00,製-書報雜誌費,account.data_account_type_expenses,FALSE
tw_5438-01-00,l10n_tw_chart_template,5438-01-00,製-專利權,account.data_account_type_expenses,FALSE
tw_5440-01-00,l10n_tw_chart_template,5440-01-00,製-樣品費,account.data_account_type_expenses,FALSE
tw_5441-01-00,l10n_tw_chart_template,5441-01-00,製-回收費,account.data_account_type_expenses,FALSE
tw_5445-01-00,l10n_tw_chart_template,5445-01-00,製-雜項購置,account.data_account_type_expenses,FALSE
tw_5488-01-00,l10n_tw_chart_template,5488-01-00,製-雜費,account.data_account_type_expenses,FALSE
tw_5488-02-00,l10n_tw_chart_template,5488-02-00,製-包裝費,account.data_account_type_expenses,FALSE
tw_5488-03-00,l10n_tw_chart_template,5488-03-00,製-檢驗費,account.data_account_type_expenses,FALSE
tw_5488-04-00,l10n_tw_chart_template,5488-04-00,製-消耗費,account.data_account_type_expenses,FALSE
tw_5499-00-00,l10n_tw_chart_template,5499-00-00,己分攤製造費用,account.data_account_type_expenses,FALSE
tw_5499-01-00,l10n_tw_chart_template,5499-01-00,己分攤製造費用,account.data_account_type_expenses,FALSE
tw_5800-00-00,l10n_tw_chart_template,5800-00-00,其他營業成本,account.data_account_type_expenses,FALSE
tw_5900-00-00,l10n_tw_chart_template,5900-00-00,營業毛利(毛損),account.data_account_type_expenses,FALSE
tw_5910-00-00,l10n_tw_chart_template,5910-00-00,聯屬公司間未實現利益,account.data_account_type_expenses,FALSE
tw_5920-00-00,l10n_tw_chart_template,5920-00-00,聯屬公司間已實現利益,account.data_account_type_expenses,FALSE
tw_5950-00-00,l10n_tw_chart_template,5950-00-00,營業毛利淨額,account.data_account_type_expenses,FALSE
tw_6000-00-00,l10n_tw_chart_template,6000-00-00,營業費用,account.data_account_type_expenses,FALSE
tw_6100-00-00,l10n_tw_chart_template,6100-00-00,推銷費用,account.data_account_type_expenses,FALSE
tw_6110-01-00,l10n_tw_chart_template,6110-01-00,推-薪資費用,account.data_account_type_expenses,FALSE
tw_6110-02-00,l10n_tw_chart_template,6110-02-00,推-加班費,account.data_account_type_expenses,FALSE
tw_6110-03-00,l10n_tw_chart_template,6110-03-00,推-加班費應稅,account.data_account_type_expenses,FALSE
tw_6110-04-00,l10n_tw_chart_template,6110-04-00,推-春節獎金及節金,account.data_account_type_expenses,FALSE
tw_6110-05-00,l10n_tw_chart_template,6110-05-00,推-績效獎金,account.data_account_type_expenses,FALSE
tw_6110-09-00,l10n_tw_chart_template,6110-09-00,推-董監事車馬費,account.data_account_type_expenses,FALSE
tw_6110-10-00,l10n_tw_chart_template,6110-10-00,推-資遣費,account.data_account_type_expenses,FALSE
tw_6111-01-00,l10n_tw_chart_template,6111-01-00,推-辦公室租金,account.data_account_type_expenses,FALSE
tw_6111-02-00,l10n_tw_chart_template,6111-02-00,推-員工宿舍租金,account.data_account_type_expenses,FALSE
tw_6111-03-00,l10n_tw_chart_template,6111-03-00,推-設備租金,account.data_account_type_expenses,FALSE
tw_6112-01-00,l10n_tw_chart_template,6112-01-00,推-文具用品,account.data_account_type_expenses,FALSE
tw_6113-01-00,l10n_tw_chart_template,6113-01-00,推-國內差旅費,account.data_account_type_expenses,FALSE
tw_6113-02-00,l10n_tw_chart_template,6113-02-00,推-國外差旅費,account.data_account_type_expenses,FALSE
tw_6113-03-00,l10n_tw_chart_template,6113-03-00,推-交通費,account.data_account_type_expenses,FALSE
tw_6114-01-00,l10n_tw_chart_template,6114-01-00,推-運費,account.data_account_type_expenses,FALSE
tw_6115-01-00,l10n_tw_chart_template,6115-01-00,推-郵費,account.data_account_type_expenses,FALSE
tw_6115-02-00,l10n_tw_chart_template,6115-02-00,推-電話費,account.data_account_type_expenses,FALSE
tw_6116-01-00,l10n_tw_chart_template,6116-01-00,推-修繕費,account.data_account_type_expenses,FALSE
tw_6117-01-00,l10n_tw_chart_template,6117-01-00,推-廣告費,account.data_account_type_expenses,TRUE
tw_6117-02-00,l10n_tw_chart_template,6117-02-00,推-參展費,account.data_account_type_expenses,FALSE
tw_6117-03-00,l10n_tw_chart_template,6117-03-00,推-推廣費,account.data_account_type_expenses,TRUE
